CNT,CNTSCHID,REGION,STRATUM,LOC,COMP,SCSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,STUBI,TEABI,RESSI,STAFI,total_homework_time,CPERIODS,SCIENCE,READING,MATH,mean_reading_attitude,mean_science_attitude,mean_math_attitude
SVK,70300143,70300,SVK05,1,1,731,349,382,13.6636,53.5,1.4,1.2,3,3,2.05,25.6,452.72153,433.07545,469.841525,2.5833333333333335,2.6833333333333336,2.2666666666666666
SVK,70300144,70300,SVK19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,25,331.8874333333333,348.4767333333333,362.68213333333335,2.2222222222222223,2.3333333333333335,2.4444444444444446
SVK,70300145,70300,SVK04,1,1,676,304,372,18.7778,36,1.2,1.6,1.5,1.25,1.6666666666666667,22.833333333333332,481.53228,473.99524333333335,484.3119966666667,2.7,2.588888888888889,2.3444444444444446
SVK,70300146,70300,SVK09,1,1,603,193,410,13.1087,46,1,2.2,3.5,2.25,2.7837837837837838,28.135135135135137,536.094345945946,556.8466324324324,540.8823648648648,2.72972972972973,2.720720720720721,2.4504504504504503
SVK,70300147,70300,SVK05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,19.8,410.74016,401.17899,405.74143,2.6,2.7333333333333334,2.1
SVK,70300148,70300,SVK05,1,1,434,211,223,15.5,28,1.6,2.4,3.25,1.5,2.1875,30.9375,443.90270625,417.7465375,462.36221875,2.7291666666666665,2.8125,2.7083333333333335
SVK,70300149,70300,SVK08,0,1,272,127,145,12.3636,22,1.8,1.2,1,1.25,2.466666666666667,23.133333333333333,360.39344,341.8299733333333,378.94551333333334,2.6222222222222222,2.6,2.8
SVK,70300150,70300,SVK02,0,2,447,223,224,15.9643,28,1.4,1.8,1.25,1.75,1.7857142857142858,26.857142857142858,430.8629785714286,444.4653785714286,446.96693571428574,2.642857142857143,2.238095238095238,2.238095238095238
SVK,70300151,70300,SVK08,1,2,359,195,164,15.2766,23.5,2.2,1.6,3.75,2.25,2.6,23.4,452.7141,457.72012,456.10017,2.7,2.6999999999999997,2.6333333333333333
SVK,70300152,70300,SVK16,1,1,487,172,315,11.7349,41.5,1.6,1.8,1.75,1,3.037037037037037,29.88888888888889,525.4857222222222,524.9062,506.8891629629629,2.740740740740741,2.7777777777777777,2.6790123456790123
SVK,70300153,70300,SVK07,0,3,536,268,268,14.6849,36.5,1.6,1.6,2.25,1,1.4545454545454546,25.772727272727273,478.2693,471.8013363636364,484.73504545454546,2.5606060606060606,2.6363636363636362,2.4696969696969697
SVK,70300154,70300,SVK09,1,1,1216,612,604,13.8971,87.5,2,2,1.5,2,2.7027027027027026,32.7027027027027,645.0121567567568,601.7739081081081,642.7264486486487,2.5765765765765765,3.099099099099099,3.126126126126126
SVK,70300155,70300,SVK07,0,1,67,42,25,7.0526,9.5,1.2,1.2,1.25,2.25,2.6666666666666665,30,531.9477333333333,516.6964666666667,531.9382333333333,2.888888888888889,2.888888888888889,3
SVK,70300156,70300,SVK06,0,2,101,47,54,6.9655,14.5,1.2,1.4,2.5,1.5,4,26,420.9895333333333,379.24713333333335,400.89116666666666,2.6666666666666665,2.888888888888889,2.4444444444444446
SVK,70300157,70300,SVK07,0,3,220,120,100,11.5789,19,3,3,3,3,1.5,42.5,421.48005,466.76025000000004,437.7524,2.5,2.5,2.166666666666667
SVK,70300158,70300,SVK08,0,3,250,136,114,7.9365,31.5,1.8,1,3,2.25,3.4,22.7,428.30063,410.35094,441.89655,2.6,2.6666666666666665,2.9333333333333336
SVK,70300159,70300,SVK06,0,1,503,246,257,14.5797,34.5,1.4,1.4,3.25,2.25,2.2941176470588234,28.647058823529413,465.74202352941177,428.37912352941174,473.0467882352941,2.9607843137254903,2.941176470588235,3.019607843137255
SVK,70300160,70300,SVK12,1,1,326,145,181,12.5385,26,2,2,3,2.25,2.6944444444444446,29.77777777777778,546.3504305555556,503.76773055555554,535.0762055555556,2.7777777777777777,2.7962962962962963,2.6666666666666665
SVK,70300161,70300,SVK03,0,1,119,64,55,8.2069,14.5,1.4,1.6,1.5,1,5,30,594.1142,648.8356,591.0329,3.3333333333333335,3,3.3333333333333335
SVK,70300162,70300,SVK17,1,1,354,335,19,18.6316,19,2,2.6,2.5,2.25,1.9285714285714286,21.857142857142858,408.96365714285713,392.69815,423.8093,2.5952380952380953,2.261904761904762,2.5714285714285716
SVK,70300163,70300,SVK07,0,1,411,227,184,13.0476,31.5,2.8,2.2,1.25,2.75,2.066666666666667,21.933333333333334,465.64165333333335,447.9051,478.83653333333336,2.7333333333333334,2.688888888888889,2.6
SVK,70300164,70300,SVK08,0,1,596,280,316,13.0989,45.5,2.4,1,1,2,1.1818181818181819,24,399.6710636363636,350.03386363636366,368.5304636363636,2.4242424242424243,2.6666666666666665,2.787878787878788
SVK,70300166,70300,SVK05,0,2,55,23,32,7.8571,7,1,1.2,1.75,1.5,3.5,30,428.1385,450.07345,462.31245,3,3.3333333333333335,2.3333333333333335
SVK,70300167,70300,SVK04,0,3,122,54,68,8.7143,14,1,2,2.75,2.5,1,30,416.4205666666667,417.6719,444.1965333333334,2.6666666666666665,2.7777777777777777,2.7777777777777777
SVK,70300168,70300,SVK07,1,1,929,480,449,12.5541,74,2.6,2,3,1,2.3333333333333335,27.533333333333335,508.8872733333333,511.9776366666667,499.25900333333334,2.566666666666667,2.7333333333333334,2.6555555555555554
SVK,70300169,70300,SVK23,1,1,303,237,66,13.4667,22.5,1,1.4,1.25,1,2,29.470588235294116,498.20748235294116,492.3568882352941,508.5177058823529,2.9019607843137254,2.0980392156862746,2.196078431372549
SVK,70300170,70300,SVK03,0,1,238,127,111,14.4242,16.5,1,2.2,1.75,2.75,2.8,30,479.6584,465.94688,478.05256,2.7666666666666666,2.8666666666666667,3
SVK,70300171,70300,SVK14,1,1,249,94,155,10.8261,23,1.4,2.2,1.5,1.25,2.5172413793103448,30.862068965517242,584.2026586206897,540.7378655172414,567.7724827586206,2.5977011494252875,2.896551724137931,2.781609195402299
SVK,70300172,70300,SVK17,1,3,318,227,91,11.5636,27.5,2.2,1.8,3.25,2.25,1.8857142857142857,33.114285714285714,491.06406,479.8710657142857,517.7943114285714,2.6095238095238096,2.4761904761904763,2.7333333333333334
SVK,70300173,70300,SVK07,0,1,198,92,106,9,22,2,1.4,3.25,2.5,2.6666666666666665,30.666666666666668,405.4639833333333,385.78748333333334,407.56736666666666,2.9444444444444446,2.7777777777777777,2.5
SVK,70300174,70300,SVK02,0,3,227,112,115,10.3182,22,1.4,2,1.5,1,2,28.6,482.02774,492.77846,538.888,2.6666666666666665,2.9333333333333336,2.8
SVK,70300175,70300,SVK03,0,1,42,21,21,5.6,7.5,1.2,1.8,3.25,2.25,3,30,529.5269,552.8393,573.2585,3,3,3
SVK,70300176,70300,SVK07,1,2,518,244,274,14.5915,35.5,1.8,1.4,3.5,1.5,2,25.071428571428573,459.16509285714284,422.18271428571427,463.19724285714284,2.5952380952380953,2.6904761904761907,2.5952380952380953
SVK,70300177,70300,SVK23,1,1,258,69,189,16.6452,15.5,2.2,2.8,4,2,1.8181818181818181,29.681818181818183,380.6414454545455,391.39495454545454,382.8239590909091,2.6363636363636362,2.6666666666666665,2.303030303030303
SVK,70300178,70300,SVK17,1,1,425,390,35,19.3182,22,2,1.6,1.25,2.25,2.125,28,439.6451,408.109525,445.6242125,2.2083333333333335,2.6666666666666665,2.2916666666666665
SVK,70300179,70300,SVK23,0,1,365,17,348,11.4063,32,1,1,2,1,3.2,25.34285714285714,477.1828457142857,487.70872,479.9460942857143,2.8476190476190477,2.5238095238095237,2.5904761904761906
SVK,70300180,70300,SVK06,0,2,235,113,122,9.2157,25.5,1.4,1.8,2,1.75,1.5555555555555556,32.111111111111114,464.8413888888889,445.44835555555557,483.5077111111111,2.111111111111111,2.6296296296296298,2.6666666666666665
SVK,70300181,70300,SVK18,1,1,583,433,150,11.1048,52.5,2.4,1.8,2.5,2.25,2.0789473684210527,29.263157894736842,440.77330263157893,457.59871842105264,449.87496842105264,2.6666666666666665,2.1666666666666665,2.0350877192982457
SVK,70300182,70300,SVK03,0,3,190,95,95,13.1034,14.5,1.8,1.4,1.5,2.5,2.8,30,441.45662,428.3895,471.59836,2.2666666666666666,2.7333333333333334,2.8666666666666667
SVK,70300183,70300,SVK07,0,3,139,63,76,9.2667,15,2,1.4,1,1.75,3,18,481.34195,471.2382,496.7343,2.3333333333333335,2.333333333333333,1.8333333333333335
SVK,70300184,70300,SVK07,1,1,329,162,167,16.45,20,1.8,2.2,3.25,2.25,2.5714285714285716,24.714285714285715,491.77524285714287,472.40034285714285,469.0572714285714,2.619047619047619,2.9047619047619047,2.5238095238095237
SVK,70300185,70300,SVK07,1,1,476,242,234,17.3091,27.5,2,3,1,1.5,3.142857142857143,23.19047619047619,449.32491904761906,440.96340476190477,447.70905714285715,2.380952380952381,2.7142857142857144,2.5873015873015874
SVK,70300186,70300,SVK04,0,3,403,200,203,NA,0,1.4,1.4,2,1.75,2.7777777777777777,30,477.30723333333333,467.96242222222224,493.2954222222222,2.5185185185185186,2.4814814814814814,2.4074074074074074
SVK,70300187,70300,SVK16,0,1,245,122,123,11.1364,22,1.6,1.4,1.5,1,2.7419354838709675,32.225806451612904,494.17638387096775,469.09659677419353,491.3922193548387,2.7204301075268815,2.89247311827957,2.4516129032258065
SVK,70300188,70300,SVK07,0,1,241,117,124,9.2692,26,3.2,1.8,3.75,2.75,2,9,301.21574999999996,335.480475,315.65355,2.6666666666666665,2.5,2.5833333333333335
SVK,70300189,70300,SVK22,0,2,355,1,354,11.8333,30,1.2,2,3,1.5,3.0303030303030303,28.09090909090909,509.9098181818182,509.0287666666667,487.3668212121212,2.787878787878788,2.7373737373737375,2.3535353535353534
SVK,70300190,70300,SVK04,0,2,172,88,84,9.8286,17.5,1,1.2,1,2.25,2.6,27,532.71246,484.33716,518.15628,2.9333333333333336,2.8,2.8
SVK,70300191,70300,SVK09,1,1,1148,477,671,14.6242,78.5,1.4,2,3.5,1.5,3.108108108108108,32.054054054054056,564.5945108108108,548.5379,555.5233945945946,2.4504504504504503,2.6486486486486487,2.4414414414414414
SVK,70300192,70300,SVK18,1,3,55,4,51,3.1429,17.5,1,1.4,1.25,1.5,2.4,31,495.25082000000003,502.39906,477.38692,2.8,2.4,2.466666666666667
SVK,70300194,70300,SVK22,1,1,360,327,33,9.3506,38.5,NA,NA,NA,NA,2.0689655172413794,28.655172413793103,475.47786896551725,441.7101827586207,460.1239344827586,2.7011494252873565,2.5977011494252875,2.4022988505747125
SVK,70300195,70300,SVK06,0,3,152,83,69,8.9412,17,1,1.4,1,1.25,2.75,31.25,435.92615,439.364825,441.18785,2.9166666666666665,2.5,2.666666666666667
SVK,70300196,70300,SVK02,1,1,704,327,377,17.1707,41,1.4,2,1.5,3,1.9090909090909092,27.696969696969695,481.12867575757576,467.5187696969697,488.6812212121212,2.6363636363636362,2.7373737373737375,2.7676767676767677
SVK,70300198,70300,SVK20,1,1,180,15,165,10.2857,17.5,1.2,2.4,3.5,2,3.4,27.9,467.2786,475.587,476.8292,2.5,2.533333333333333,2.2
SVK,70300200,70300,SVK19,0,1,135,57,78,9.6429,14,2.2,2.2,1,1.5,2.466666666666667,19.4,388.6585733333333,397.95046,385.11690666666664,2.7777777777777777,2.5555555555555554,2.422222222222222
SVK,70300201,70300,SVK02,0,3,1639,1113,526,NA,NA,2.8,2.2,2.75,1.25,1.6,24.833333333333332,463.3573733333333,435.7366533333333,480.37672,2.388888888888889,2.588888888888889,2.477777777777778
SVK,70300202,70300,SVK02,0,3,111,57,54,7.9286,14,1.2,1.2,1,1.5,2.5,31,455.6191,404.073,448.39645,2.583333333333333,2.9166666666666665,2.3333333333333335
SVK,70300203,70300,SVK05,0,1,186,56,130,9.7895,19,2,2.4,3,2.75,1,15.6,376.31664,333.08988,371.85718,2.6,2.8,2.8666666666666667
SVK,70300204,70300,SVK23,0,1,245,152,93,8.5965,28.5,1.8,2,1.5,1,1.5,11.38888888888889,341.31601666666666,338.1248888888889,340.4787,2.1481481481481484,2.1296296296296298,2.0925925925925926
SVK,70300205,70300,SVK08,0,1,761,391,370,15.5306,49,3.2,2.6,2.75,3.75,2,24.11111111111111,467.7830222222222,460.8400555555556,474.94856666666664,2.6296296296296298,2.6296296296296298,2.7037037037037037
SVK,70300206,70300,SVK23,1,1,301,109,192,8.7246,34.5,2.4,1.2,1,1,2.9411764705882355,14.588235294117647,389.77294705882355,391.59826470588234,370.9294823529412,2.5098039215686274,2.607843137254902,2.392156862745098
SVK,70300207,70300,SVK20,1,1,562,550,12,21.6154,26,1.6,2,1,1.5,1.837837837837838,27.10810810810811,455.59806486486485,419.9577054054054,460.1550027027027,2.5405405405405403,2.585585585585586,2.4324324324324325
SVK,70300208,70300,SVK13,1,1,326,144,182,13.04,25,2.2,1.6,3,1.25,2.0357142857142856,27.964285714285715,554.7363571428572,551.4802321428572,559.8368357142857,2.7261904761904763,2.7976190476190474,2.5476190476190474
SVK,70300209,70300,SVK24,0,1,656,355,301,10.496,62.5,2.6,1.6,2.5,2.25,1.8695652173913044,30,466.4350956521739,464.1420956521739,480.6841652173913,2.449275362318841,2.318840579710145,2.36231884057971
SVK,70300210,70300,SVK09,1,1,444,172,272,9.25,48,1.4,2.2,2,1.5,3.0277777777777777,32.138888888888886,569.854575,556.6732388888889,550.4256972222222,2.5925925925925926,2.574074074074074,2.7777777777777777
SVK,70300211,70300,SVK08,0,2,193,98,95,12.8667,15,1.4,1.4,2.25,1,3,16.25,318.016125,304.57595000000003,282.69304999999997,2.6666666666666665,2.6666666666666665,2.6666666666666665
SVK,70300213,70300,SVK06,0,2,347,178,169,15.087,23,1.4,2.4,2,2.5,2.2222222222222223,25.11111111111111,456.00505555555554,395.0739111111111,435.67266666666666,2.3333333333333335,2.7037037037037037,2.5185185185185186
SVK,70300214,70300,SVK04,0,1,160,79,81,12.3077,13,1.6,2.4,2,2.25,2.25,23.75,497.035325,515.167125,488.92607499999997,2.916666666666667,3,2.9166666666666665
SVK,70300215,70300,SVK05,0,1,155,76,79,11.0714,14,1.6,1.8,1.5,3,1.4,22.4,434.78588,443.8056,449.92338,2.533333333333333,2.6666666666666665,2.3333333333333335
SVK,70300216,70300,SVK06,0,3,265,176,89,16.5625,16,2,1.6,1.75,1.25,1.5,30,507.03215,459.8067,530.00495,2.666666666666667,3,3.166666666666667
SVK,70300217,70300,SVK05,0,2,132,58,74,9.7778,13.5,1.4,1.6,1.75,1.5,2.4,30,470.44725999999997,460.30194,462.57576,2.533333333333333,2.466666666666667,2.6666666666666665
SVK,70300218,70300,SVK21,1,1,316,76,240,14.0444,22.5,1.8,2,1.5,1,2.375,29.125,517.7097375,519.078771875,518.092878125,2.9166666666666665,2.28125,2.6875
SVK,70300219,70300,SVK03,0,1,190,93,97,12.2581,15.5,2,1.8,2.5,1.5,1.1666666666666667,29.166666666666668,450.6953,423.90020000000004,451.6659,2.6666666666666665,2.5555555555555554,2.4444444444444446
SVK,70300220,70300,SVK03,0,1,67,31,36,5.1538,13,1.4,1.2,2.5,2.75,4,30,446.706,504.0378,507.9002,3.3333333333333335,4,3
SVK,70300221,70300,SVK08,0,1,158,74,84,8.7778,18,2,1.4,2,1.75,2.25,32,344.636975,334.8951,359.850625,2.8333333333333335,2.5833333333333335,2.9166666666666665
SVK,70300222,70300,SVK19,1,3,462,95,367,10.8706,42.5,1.6,1.2,1,1,2.735294117647059,33.26470588235294,509.94632647058825,475.9204294117647,498.99008529411765,2.3627450980392157,2.735294117647059,2.686274509803922
SVK,70300223,70300,SVK01,1,1,484,237,247,17.6,27.5,2.2,2,2,3.25,2.3636363636363638,26.727272727272727,422.4621,374.3240272727273,432.15,2.484848484848485,2.787878787878788,3.242424242424242
SVK,70300224,70300,SVK23,1,1,117,5,112,10.6364,11,1,1,1,1,3.9166666666666665,23.166666666666668,419.8859166666667,431.53090833333334,417.933625,2.6944444444444446,2.4722222222222223,2.4166666666666665
SVK,70300225,70300,SVK06,1,1,650,329,321,15.8537,41,1.6,1.8,1,1,2.21875,26.375,482.60601875,463.101909375,481.94846875,2.6666666666666665,2.8541666666666665,2.90625
SVK,70300226,70300,SVK21,1,1,556,420,136,19.1724,29,1,1,2.75,2.25,2.5,35.7,484.85917,482.08426,497.01335,2.588888888888889,2.3666666666666667,2.566666666666667
SVK,70300227,70300,SVK06,0,2,531,272,259,12.6429,42,1.6,2,1.75,2.25,2.25,25.833333333333332,469.8552916666667,448.91597916666666,479.98198333333335,2.6944444444444446,2.7222222222222223,2.555555555555556
SVK,70300228,70300,SVK10,1,1,370,149,221,13.2143,28,1.8,2,2.25,1.5,2.85,30,573.749515,548.3243425000001,562.210835,2.7666666666666666,2.808333333333333,2.8083333333333336
SVK,70300229,70300,SVK14,0,1,268,107,161,11.1667,24,1,1.8,1.75,1,2.5925925925925926,27,547.6010407407407,543.2511518518519,545.3229111111111,2.728395061728395,2.740740740740741,2.753086419753086
SVK,70300230,70300,SVK12,1,1,411,144,267,11.1081,37,1,1.2,1,1,2.975,31.075,580.7475475,562.5875775,563.735565,2.625,2.933333333333333,2.85
SVK,70300231,70300,SVK07,0,2,243,126,117,11.8537,20.5,1.8,2,1.25,1.5,2.4166666666666665,15.916666666666666,413.88554166666665,380.03114166666666,419.78915,2.3055555555555554,2.6666666666666665,2.5833333333333335
SVK,70300232,70300,SVK04,0,1,247,132,115,11.7619,21,1.8,2.8,3.75,2.75,1.75,26.5,429.93240000000003,431.7163125,435.0655,2.625,2.875,2.4166666666666665
SVK,70300233,70300,SVK04,1,1,660,309,351,15.7143,42,2.2,2,1.25,1.5,1.7222222222222223,27.38888888888889,510.2267388888889,501.39625555555557,515.4309444444444,2.6296296296296298,2.925925925925926,2.685185185185185
SVK,70300235,70300,SVK05,0,3,441,238,203,14.7,30,2.4,1,2.75,1.5,2.375,16.9375,355.9093625,303.66531875,328.6618875,2.8125,2.9375,2.7291666666666665
SVK,70300237,70300,SVK07,1,1,500,261,239,12.6582,39.5,2.6,2,2.5,1.75,1.8823529411764706,32.05882352941177,500.6064294117647,459.93568235294117,484.44080588235295,2.627450980392157,2.686274509803922,2.607843137254902
SVK,70300238,70300,SVK01,1,1,354,171,183,12,29.5,1.6,1,2,1.75,1.6666666666666667,30,449.20394999999996,409.14748333333335,472.62385,3,2.5,2.7222222222222223
SVK,70300239,70300,SVK24,1,1,396,327,69,10.1538,39,NA,NA,NA,NA,1.8620689655172413,29.896551724137932,463.0886172413793,474.4945448275862,483.69445172413793,2.3563218390804597,2.2528735632183907,2.7011494252873565
SVK,70300240,70300,SVK01,1,1,386,275,111,14.2963,27,2,2.6,1.5,3,1.6,33.2,446.83141333333333,415.5672333333333,440.76900666666666,2.4,2.6444444444444444,2.422222222222222
SVK,70300241,70300,SVK24,1,1,216,46,170,5.6104,38.5,1.4,1.2,1,1,2.7,26.533333333333335,434.24546333333336,436.09408,416.4331966666667,2.7555555555555555,2.4444444444444446,2.3555555555555556
SVK,70300242,70300,SVK01,0,3,300,165,135,10.3448,29,1,2.4,3.5,3,2,21.25,422.87784999999997,368.628625,429.0914,2.8333333333333335,2.5833333333333335,2.6666666666666665
SVK,70300244,70300,SVK03,0,3,210,102,108,11.6667,18,1.2,1.8,1.75,1.5,2.875,33.25,468.06595,442.0702625,468.6837125,2.625,2.5833333333333335,2.25
SVK,70300245,70300,SVK24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4193548387096775,25.774193548387096,479.68888387096774,449.8893612903226,484.29879677419353,2.903225806451613,2.2365591397849465,2.4838709677419355
SVK,70300247,70300,SVK15,1,1,479,201,278,14.0882,34,1.4,2,1,1,3.073170731707317,29.853658536585368,570.0604390243902,556.1406731707317,574.5661097560976,2.4227642276422765,2.959349593495935,2.91869918699187
SVK,70300248,70300,SVK07,0,3,479,239,240,14.5152,33,2.4,1.4,3.5,1.5,1.4166666666666667,20.916666666666668,334.835075,349.22275833333333,346.0206,2.4722222222222223,2.5,2.6666666666666665
SVK,70300249,70300,SVK02,0,3,195,105,90,12.5806,15.5,1.2,1.2,1.25,1.25,2,31.636363636363637,409.43726363636364,413.9687,433.7057181818182,2.8181818181818183,2.6666666666666665,2.303030303030303
SVK,70300250,70300,SVK03,0,3,389,179,210,15.8776,24.5,2.2,1.2,2.75,3,2.3333333333333335,24.916666666666668,451.99170833333335,424.3698,454.0897,2.5277777777777777,2.9444444444444446,2.75
SVK,70300251,70300,SVK17,1,1,339,332,7,16.95,20,2.2,1.4,1,2.5,2.0357142857142856,29.678571428571427,477.02432500000003,449.37165357142857,463.10992857142855,2.8333333333333335,2.5,2.5357142857142856
SVK,70300252,70300,SVK07,0,3,189,100,89,NA,15,3,1.6,2,2.75,1.8,14.4,289.69428,282.39628,281.2724,2.4,2.0666666666666664,2.2
SVK,70300254,70300,SVK08,0,1,68,39,29,6.1818,11,2.6,1.6,2.5,2.5,3.25,27.75,411.115525,372.14305,380.89575,2.416666666666667,2.75,2.5
SVK,70300255,70300,SVK15,1,1,133,76,57,8.5806,15.5,1.6,1.8,2.75,1.75,2.5454545454545454,32.09090909090909,465.8091909090909,441.33453636363635,486.3729727272727,2.4545454545454546,2.5757575757575757,2.1515151515151514
SVK,70300256,70300,SVK17,1,2,641,115,526,14.0879,45.5,1.2,1,1,1,2.857142857142857,27.571428571428573,524.7412857142857,528.2357071428571,498.4203214285714,2.642857142857143,2.5476190476190474,2.2142857142857144
SVK,70300257,70300,SVK07,0,1,428,214,214,13.375,32,2.2,1,1.5,1.5,2.0833333333333335,33.833333333333336,437.6238333333333,391.5856416666667,441.0478166666667,2.5555555555555554,2.4722222222222223,2.4722222222222223
SVK,70300258,70300,SVK03,1,1,485,294,191,7.6984,63,1,1,1.25,1.25,1.8387096774193548,29.70967741935484,467.4790612903226,434.0398,479.1853806451613,2.5591397849462365,2.774193548387097,2.6559139784946235
SVK,70300259,70300,SVK05,1,1,377,193,184,15.7083,24,2.4,1,2.5,2,2.5714285714285716,30.714285714285715,408.56514285714286,366.5815714285714,431.1449285714286,2.5714285714285716,2.619047619047619,3.0476190476190474
SVK,70300260,70300,SVK06,1,1,380,177,203,9.1566,41.5,1.4,1.8,1,1.5,3.642857142857143,24.5,519.8051142857142,492.96277142857144,511.51865714285714,2.7857142857142856,3.119047619047619,2.9761904761904763
SVK,70300261,70300,SVK15,1,1,1083,465,618,11.5829,93.5,2,2,2,1.5,2.5405405405405403,30.027027027027028,599.0026594594594,587.9603405405405,595.2070567567567,2.873873873873874,2.864864864864865,3.1171171171171173
SVK,70300262,70300,SVK19,1,1,355,131,224,12.2414,29,2.6,1.4,2.25,1.5,2.3823529411764706,32.38235294117647,511.00478235294116,541.4613205882353,521.8546705882353,2.8333333333333335,2.323529411764706,2.5784313725490198
SVK,70300264,70300,SVK17,1,1,349,109,240,14.8511,23.5,2.2,2.2,2.75,1,2,30.264705882352942,516.5615205882353,511.36065294117645,525.7839323529412,2.7058823529411766,2.411764705882353,3.049019607843137
