CNT,CNTSCHID,REGION,STRATUM,SC001Q01TA,SC011Q01TA,SCHSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,student_behavior_issue_mean,teacher_behavior_issue_mean,resources_issue_mean,staff_issues_mean,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA
HUN,34800067,34800,HUN05,3,1,845,277,568,8.8482,95.5,2.4,2.2,3,2.75,3,3,3,1,2,1,2,2,2,4,3,3,2,3,3,3,3,3
HUN,34800068,34800,HUN05,2,1,400,106,294,14.8148,27,1.4,2.2,2.25,3.5,1,1,2,1,2,3,2,2,2,2,4,4,3,3,4,3,1,1
HUN,34800069,34800,HUN05,4,1,479,287,192,12.9459,37,1.6,1.6,1.5,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,3,1
HUN,34800070,34800,HUN02,4,1,261,107,154,8.8475,29.5,1,1,1,1.25,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
HUN,34800071,34800,HUN01,3,2,333,176,157,12.3333,27,1.4,1.2,2.25,2.75,1,1,2,1,2,2,1,1,1,1,3,1,4,3,2,2,2,3
HUN,34800072,34800,HUN02,5,3,680,312,368,9.3151,73,1.6,2.8,3.25,3.25,1,2,2,2,1,3,3,3,2,3,3,3,4,3,3,4,3,3
HUN,34800073,34800,HUN05,2,2,302,279,23,12.08,25,1.6,1.4,2.5,2,2,2,2,1,1,2,1,2,1,1,3,2,2,1,2,2,3,3
HUN,34800074,34800,HUN01,1,1,9,3,6,1,13,3,1,1.75,2.75,4,3,3,3,2,1,1,1,1,1,3,3,4,1,1,3,2,1
HUN,34800075,34800,HUN02,3,1,611,287,324,12.7292,48,1.8,2.2,4,2.5,2,2,2,2,1,3,2,2,2,2,2,2,3,3,4,4,4,4
HUN,34800076,34800,HUN05,3,3,796,681,115,11.7059,68,1.2,1,2.25,1.75,2,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,3,2
HUN,34800077,34800,HUN06,4,2,776,248,528,14.3704,54,1.6,1.2,2.75,1.25,2,2,2,1,1,2,1,1,1,1,1,1,2,1,3,3,3,2
HUN,34800078,34800,HUN06,2,2,311,171,140,13.5217,23,2,1.6,2,2.25,3,3,2,1,1,2,1,1,2,2,3,2,2,2,3,3,1,1
HUN,34800079,34800,HUN01,2,3,199,107,92,11.0556,18,1.2,1.4,1.75,2.25,1,1,2,1,1,2,2,1,1,1,3,2,3,1,2,2,1,2
HUN,34800080,34800,HUN05,4,2,959,248,711,11.9875,80,1.6,1.6,1.5,2.25,2,2,2,1,1,3,1,1,1,2,1,4,2,2,2,2,1,1
HUN,34800081,34800,HUN01,3,1,445,251,194,11.4103,39,1,1.2,1.5,1.75,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,2,1,1
HUN,34800082,34800,HUN02,5,1,209,109,100,9.9524,21,1.6,1.8,1.25,1.5,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1
HUN,34800083,34800,HUN01,1,1,NA,NA,NA,NA,17,2.6,1.4,3,2,3,3,2,2,3,2,1,2,1,1,1,3,3,1,3,3,3,3
HUN,34800084,34800,HUN01,1,3,149,66,83,8.7647,17,1.8,2.2,2.5,3,1,1,3,1,3,2,3,3,2,1,3,3,3,3,3,3,2,2
HUN,34800085,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800086,34800,HUN02,5,1,668,252,416,10.688,62.5,1.4,2.2,3.25,2.5,1,2,2,1,1,3,2,3,1,2,2,3,3,2,3,4,3,3
HUN,34800087,34800,HUN02,4,1,1000,390,610,12.3457,81,1.6,2,1.5,1.25,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1
HUN,34800088,34800,HUN02,5,2,726,484,242,9.075,80,1.8,1.2,1.25,2.25,2,2,3,1,1,1,2,1,1,1,3,3,2,1,1,1,1,2
HUN,34800089,34800,HUN01,1,1,118,71,47,NA,18,1.4,2,2.5,2.25,1,1,2,1,2,2,3,2,2,1,3,2,3,1,3,3,2,2
HUN,34800090,34800,HUN01,1,1,125,74,51,7.3529,17,1,1.8,2.25,1.25,1,1,1,1,1,2,1,2,3,1,1,1,2,1,2,3,2,2
HUN,34800091,34800,HUN02,4,1,736,343,393,9.7483,75.5,1,2,2.75,1.5,1,1,1,1,1,2,2,2,2,2,1,2,2,1,3,3,3,2
HUN,34800092,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800093,34800,HUN02,5,3,293,175,118,11.9592,24.5,1.4,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
HUN,34800095,34800,HUN05,4,1,1006,968,38,12.6541,79.5,1,1.4,1.5,1.25,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2
HUN,34800096,34800,HUN06,2,1,293,163,130,6.9762,42,2,1.2,1.5,1.25,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1
HUN,34800097,34800,HUN01,1,1,13,8,5,1.0833,12,1.8,1.6,2.5,1.75,2,2,2,1,2,3,1,2,1,1,2,2,2,1,3,3,1,3
HUN,34800098,34800,HUN06,5,2,536,528,8,18.1695,29.5,1.8,2,2.75,2.5,2,2,2,1,2,2,2,2,2,2,4,2,2,2,3,2,3,3
HUN,34800099,34800,HUN05,5,1,505,141,364,10.9783,46,2.2,1.6,1,2,2,3,2,2,2,2,1,3,1,1,2,2,3,1,1,1,1,1
HUN,34800100,34800,HUN03,2,1,744,316,428,10.705,69.5,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
HUN,34800101,34800,HUN01,1,3,184,92,92,8.7619,21,1.8,1,4,2.75,2,2,2,1,2,1,1,1,1,1,3,3,4,1,4,4,4,4
HUN,34800102,34800,HUN05,3,2,1004,947,57,13.039,77,1,1.4,1.75,1.5,1,1,1,1,1,2,1,2,1,1,3,1,1,1,3,2,1,1
HUN,34800103,34800,HUN03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800104,34800,HUN06,3,2,798,475,323,11.7353,68,1,1,2.5,1.75,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,3,3
HUN,34800105,34800,HUN02,3,1,663,323,340,13.6701,48.5,1.6,1.6,1.25,2,2,2,2,1,1,2,2,1,2,1,3,1,3,1,1,2,1,1
HUN,34800106,34800,HUN06,5,3,332,326,6,13.8333,24,2.2,1.4,1,1.75,3,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1
HUN,34800107,34800,HUN03,3,1,800,448,352,13.6752,58.5,2,1,1.75,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2
HUN,34800108,34800,HUN01,2,1,264,128,136,6.9474,38,3.8,4,2,2.25,4,4,3,4,4,4,4,4,4,4,4,2,2,1,3,2,2,1
HUN,34800109,34800,HUN01,3,1,191,102,89,9.7949,19.5,3,1.8,2.75,2,3,3,4,2,3,2,2,1,2,2,2,2,3,1,2,3,3,3
HUN,34800111,34800,HUN01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800112,34800,HUN01,3,1,414,216,198,NA,NA,2.2,2,1.75,1.75,2,2,3,2,2,2,2,2,2,2,3,2,1,1,2,2,2,1
HUN,34800113,34800,HUN06,2,3,220,143,77,11.8919,18.5,2,1.8,2.75,1.5,2,2,2,2,2,2,1,2,2,2,2,2,1,1,3,2,3,3
HUN,34800114,34800,HUN02,4,1,667,277,390,14.6593,45.5,1,1.8,2.5,1.25,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,3,3
HUN,34800115,34800,HUN02,2,1,450,157,293,12,37.5,2,2.8,2.25,1.5,2,2,2,2,2,3,2,3,3,3,2,1,2,1,2,3,2,2
HUN,34800116,34800,HUN05,4,3,627,274,353,14.7529,42.5,1.2,2,2.5,2.25,1,1,2,1,1,2,2,1,2,3,2,3,3,1,1,3,3,3
HUN,34800117,34800,HUN06,3,1,491,193,298,11.4186,43,1.8,1.4,1.5,1.25,2,3,2,1,1,1,2,1,2,1,2,1,1,1,3,1,1,1
HUN,34800118,34800,HUN02,3,1,925,318,607,9.3909,98.5,1.4,2.4,1,2,2,2,1,1,1,3,2,3,3,1,2,2,3,1,1,1,1,1
HUN,34800120,34800,HUN01,1,3,179,98,81,8.7317,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800121,34800,HUN02,3,1,521,212,309,11.7079,44.5,1,2,2.5,1.5,1,1,1,1,1,2,3,2,2,1,2,1,2,1,3,2,3,2
HUN,34800122,34800,HUN05,2,3,451,213,238,12.1892,37,1.4,1.8,1.5,2.25,1,2,2,1,1,2,1,2,2,2,3,2,2,2,1,2,2,1
HUN,34800123,34800,HUN02,2,1,161,109,52,18.9412,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800124,34800,HUN03,3,1,414,183,231,11.8286,35,1.2,1.2,1,1.25,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
HUN,34800125,34800,HUN06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800126,34800,HUN02,5,1,492,191,301,6.1887,79.5,1.4,2.2,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
HUN,34800127,34800,HUN01,1,3,160,83,77,10.3226,15.5,2,1.8,3.5,3.5,2,1,3,2,2,2,1,3,2,1,4,3,4,3,4,4,3,3
HUN,34800128,34800,HUN01,2,2,665,352,313,11.5652,57.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HUN,34800129,34800,HUN01,1,1,42,23,19,4.4211,9.5,1,1,2.5,1.25,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,2
HUN,34800130,34800,HUN01,3,1,440,234,206,10.4762,42,2.2,2,3.75,3.25,2,2,3,1,3,2,2,2,2,2,4,3,3,3,3,4,4,4
HUN,34800131,34800,HUN01,1,1,95,47,48,5.4286,17.5,2.4,1,3.75,2,3,2,4,1,2,1,1,1,1,1,3,2,2,1,3,4,4,4
HUN,34800132,34800,HUN02,3,1,581,199,382,13.2045,44,1,1,2.5,1.5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,2,2
HUN,34800133,34800,HUN02,2,1,72,21,51,5.76,12.5,1.6,1.4,1.5,2.25,2,2,2,1,1,2,1,1,2,1,2,2,3,2,2,2,1,1
HUN,34800134,34800,HUN01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800135,34800,HUN02,4,1,388,249,139,8.2553,47,1,1.8,2.25,1.5,1,1,1,1,1,2,1,2,2,2,1,2,2,1,3,3,2,1
HUN,34800136,34800,HUN02,5,1,897,414,483,12.1216,74,1.2,1,1.25,1.25,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1
HUN,34800137,34800,HUN01,1,2,163,79,84,10.8667,15,1.2,1.6,2.5,1.75,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,3,3
HUN,34800138,34800,HUN02,3,1,579,278,301,14.8462,39,1.6,2,3.5,2.25,1,2,2,2,1,2,2,2,2,2,3,2,3,1,4,4,3,3
HUN,34800139,34800,HUN01,3,1,315,149,166,11.6667,27,1,1.6,1.5,2.25,1,1,1,1,1,2,1,1,2,2,3,3,2,1,2,2,1,1
HUN,34800140,34800,HUN01,2,1,560,284,276,13.1765,42.5,2.6,3,2.25,2.25,3,3,3,2,2,3,4,3,3,2,3,3,2,1,3,2,2,2
HUN,34800141,34800,HUN05,5,1,936,431,505,10.8208,86.5,2,1.8,3,1.75,2,2,2,2,2,3,3,1,1,1,3,2,1,1,3,3,3,3
HUN,34800142,34800,HUN01,2,1,320,174,146,11.4286,28,1,1,1.5,1.5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1
HUN,34800143,34800,HUN05,4,2,NA,NA,NA,NA,64.5,1.2,1.6,1.25,1.5,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1
HUN,34800144,34800,HUN02,3,1,605,235,370,11.2037,54,1,1.2,1.5,1.75,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,3,1,1
HUN,34800145,34800,HUN02,4,3,1009,484,525,12.2303,82.5,1.2,1.6,1.25,1.75,1,1,2,1,1,2,1,2,2,1,2,1,3,1,1,2,1,1
HUN,34800146,34800,HUN05,5,1,463,84,379,7.1783,64.5,1.6,1.2,4,2.5,2,2,2,1,1,2,1,1,1,1,3,2,4,1,4,4,4,4
HUN,34800147,34800,HUN01,2,1,313,151,162,10.7931,29,1.6,2,1,1,3,1,2,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1
HUN,34800148,34800,HUN06,5,3,609,208,401,14.8537,41,2.6,2.2,3.5,2.25,3,3,3,2,2,2,3,2,2,2,3,2,3,1,3,3,4,4
HUN,34800149,34800,HUN05,3,3,485,449,36,10.6593,45.5,1.8,1.4,1,1.5,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1
HUN,34800151,34800,HUN05,5,1,450,183,267,12.6761,35.5,1.4,2.8,2.25,2.25,2,2,1,1,1,3,3,3,3,2,2,3,3,1,1,2,4,2
HUN,34800152,34800,HUN01,2,1,715,359,356,11.626,61.5,1.4,1.6,2.25,1.25,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,3,2,2
HUN,34800153,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800154,34800,HUN06,4,3,121,62,59,5.1489,23.5,2.4,1.8,4,2.5,2,2,3,3,2,3,1,2,2,1,2,2,4,2,4,4,4,4
HUN,34800156,34800,HUN04,3,1,807,389,418,12.0448,67,1.2,2,1.25,1.5,1,1,2,1,1,3,2,1,2,2,2,2,1,1,1,1,2,1
HUN,34800157,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800158,34800,HUN02,3,1,688,303,385,14.6383,47,1.2,1.6,1.75,1.5,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,4,1,1
HUN,34800159,34800,HUN06,2,2,140,14,126,6.3636,22,2,2,2,2,3,2,1,2,2,3,2,2,1,2,2,2,3,1,2,2,2,2
HUN,34800160,34800,HUN06,2,1,139,102,37,6.0435,23,2.6,2.6,2.25,2.75,3,3,3,2,2,3,2,3,3,2,3,3,4,1,3,3,1,2
HUN,34800161,34800,HUN01,2,3,356,175,181,NA,NA,2,2.2,2.75,2.25,2,2,3,1,2,2,3,2,2,2,3,2,3,1,2,3,3,3
HUN,34800162,34800,HUN01,3,1,468,260,208,9.8526,47.5,2.8,2.6,4,2.25,3,3,3,2,3,3,3,3,2,2,2,3,1,3,4,4,4,4
HUN,34800163,34800,HUN01,3,1,425,218,207,16.3462,26,1.2,1.2,1.25,1.5,2,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2
HUN,34800164,34800,HUN06,2,1,236,132,104,8,29.5,3,1.6,3,2.75,4,4,3,2,2,3,1,2,1,1,3,3,4,1,2,2,4,4
HUN,34800165,34800,HUN05,4,1,1410,802,608,18.1935,77.5,2.6,1.6,3,1.75,3,3,3,2,2,2,2,1,2,1,1,2,3,1,3,3,3,3
HUN,34800166,34800,HUN02,3,3,277,73,204,6.925,40,1.4,1.2,3,1.75,2,2,1,1,1,2,1,1,1,1,2,1,3,1,2,2,4,4
HUN,34800167,34800,HUN01,3,1,369,185,184,9.973,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800168,34800,HUN04,3,1,483,211,272,12.88,37.5,1,1.4,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,3
HUN,34800169,34800,HUN05,3,1,454,195,259,12.6111,36,1.8,2.8,2.75,3.75,2,2,3,1,1,3,2,3,3,3,4,3,4,4,3,3,2,3
HUN,34800170,34800,HUN02,5,1,451,201,250,7.9123,57,1.2,1.6,1,1.75,1,2,1,1,1,2,2,1,2,1,3,2,1,1,1,1,1,1
HUN,34800171,34800,HUN02,5,1,117,54,63,2.0893,56,1.2,1.8,2.5,1.75,1,1,1,1,2,3,1,1,3,1,3,1,2,1,3,3,2,2
HUN,34800172,34800,HUN05,3,2,542,128,414,11.5319,47,2,1.8,3.5,2.75,3,2,2,2,1,2,1,2,3,1,4,2,3,2,3,3,4,4
HUN,34800173,34800,HUN02,3,1,496,249,247,10.4421,47.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HUN,34800174,34800,HUN01,3,1,361,172,189,9.5,38,1.6,1.6,1.5,1.75,2,1,2,1,2,2,1,2,2,1,1,2,3,1,1,2,2,1
HUN,34800175,34800,HUN02,2,2,243,92,151,10.3404,23.5,1.4,1.6,2.75,1.5,1,2,1,1,2,2,3,1,1,1,2,1,2,1,3,3,2,3
HUN,34800176,34800,HUN06,4,1,659,584,75,9.6204,68.5,3.4,2,2.75,2.5,3,3,4,3,4,2,2,2,1,3,3,4,2,1,3,4,2,2
HUN,34800177,34800,HUN02,5,1,116,63,53,5.1556,22.5,1,2,4,2.5,1,1,1,1,1,2,3,2,1,2,3,3,3,1,4,4,4,4
HUN,34800178,34800,HUN06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800180,34800,HUN05,3,1,646,325,321,13.4583,48,1.4,1.4,2.25,2.5,1,1,2,1,2,2,1,1,2,1,3,2,3,2,2,2,3,2
HUN,34800181,34800,HUN04,4,1,759,359,400,6.9633,109,1,1.2,1.25,1.25,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1
HUN,34800182,34800,HUN05,3,2,1130,768,362,13.1395,86,1,1,1.5,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1
HUN,34800183,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800184,34800,HUN02,3,3,597,259,338,11.1589,53.5,1,2,3,2,1,1,1,1,1,3,2,2,2,1,2,1,3,2,3,3,3,3
HUN,34800185,34800,HUN05,5,2,596,259,337,13.2444,45,1.6,2,2.25,3,1,2,3,1,1,2,3,2,2,1,3,2,4,3,2,3,2,2
HUN,34800186,34800,HUN06,4,3,723,210,513,13.7714,52.5,2.2,2,2.5,2.5,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2
HUN,34800187,34800,HUN05,2,1,486,199,287,8.7568,55.5,1.4,1.8,2.5,2.25,2,2,1,1,1,3,2,1,1,2,2,2,3,2,3,3,2,2
HUN,34800188,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800189,34800,HUN05,5,2,323,217,106,9.0986,35.5,1.4,1.6,3,2.25,1,2,2,1,1,2,1,1,2,2,4,1,2,2,3,3,3,3
HUN,34800190,34800,HUN06,3,2,718,448,270,10.4818,68.5,2,1.2,2,1.5,2,2,2,2,2,1,1,1,1,2,2,2,1,1,3,3,1,1
HUN,34800191,34800,HUN03,4,1,862,485,377,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800192,34800,HUN05,5,1,631,619,12,13.4255,47,1,1.4,2.5,2.75,1,1,1,1,1,2,1,1,2,1,4,2,4,1,2,2,3,3
HUN,34800193,34800,HUN05,4,3,1086,208,878,20.2991,53.5,1.6,1.6,1.25,1.5,2,2,2,1,1,2,1,1,3,1,1,1,3,1,1,1,2,1
HUN,34800194,34800,HUN05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800195,34800,HUN01,1,3,145,82,63,9.3548,15.5,1.8,1.6,1.5,2.25,2,1,3,1,2,2,2,2,1,1,3,3,2,1,2,2,1,1
HUN,34800196,34800,HUN03,5,1,557,239,318,11.3673,49,1.2,1.6,3,2,1,1,2,1,1,2,2,1,1,2,2,2,3,1,4,4,2,2
HUN,34800197,34800,HUN01,1,3,235,123,112,8.8679,26.5,3,2.4,3.5,2.25,3,2,4,2,4,2,2,3,3,2,1,3,4,1,3,3,4,4
HUN,34800198,34800,HUN05,3,1,549,219,330,13.725,40,1.6,1.2,2.25,1.25,2,2,2,1,1,2,1,1,1,1,1,2,1,1,3,2,2,2
HUN,34800199,34800,HUN04,5,3,513,263,250,12.5122,41,1.8,2,3.25,1.75,1,2,2,2,2,2,3,2,1,2,1,2,3,1,2,4,4,3
HUN,34800200,34800,HUN01,1,1,364,254,110,12.5517,29,1.6,1,1,1.5,2,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1
HUN,34800201,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800202,34800,HUN01,2,3,265,130,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800203,34800,HUN04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800204,34800,HUN05,4,3,662,530,132,10.8525,61,2,1.6,2,1.5,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2
HUN,34800205,34800,HUN05,3,3,93,42,51,2.5833,36,1.6,1.4,2.75,2.25,1,2,2,2,1,1,1,2,1,2,1,3,4,1,3,2,3,3
HUN,34800206,34800,HUN02,5,3,154,67,87,3.85,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800207,34800,HUN02,5,1,436,173,263,6.3188,69,1.2,1.8,2.5,2,1,2,1,1,1,2,2,2,1,2,3,1,2,2,2,2,3,3
HUN,34800209,34800,HUN06,3,2,659,181,478,12.5524,52.5,1.6,1.2,2.75,1.75,2,2,2,1,1,1,2,1,1,1,3,2,1,1,3,2,3,3
HUN,34800210,34800,HUN02,3,1,246,124,122,11.7143,21,1.6,2.2,1.5,2,2,2,2,1,1,3,2,2,2,2,3,2,2,1,2,2,1,1
HUN,34800211,34800,HUN04,2,3,326,140,186,9.7313,33.5,1.2,1.6,1.75,2.75,1,1,1,2,1,2,2,1,1,2,2,3,3,3,1,2,2,2
HUN,34800212,34800,HUN02,3,3,538,241,297,9.042,59.5,1,1,3.5,2.5,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,4,4,3
HUN,34800213,34800,HUN02,5,1,577,224,353,12.5435,46,1.2,1,2,1.25,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,2,2
HUN,34800214,34800,HUN02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,34800215,34800,HUN05,3,1,898,436,462,11.0864,81,2.6,2,3,3.25,3,3,3,2,2,3,2,1,2,2,4,3,4,2,3,4,2,3
HUN,34800216,34800,HUN06,3,1,556,364,192,9.5862,58,2.2,2,2.5,2.25,3,2,2,2,2,3,2,1,2,2,3,2,2,2,3,2,2,3
HUN,34800217,34800,HUN05,4,2,320,55,265,6.8817,46.5,1.2,1.2,1.75,1.5,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1
HUN,34800218,34800,HUN05,4,2,612,523,89,9.5625,64,2,1.4,2.25,2.25,2,2,2,2,2,1,1,2,2,1,3,1,4,1,1,2,3,3
HUN,34800219,34800,HUN05,3,3,642,290,352,10.5246,61,2.4,1,1.75,1.5,3,3,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1
HUN,34800220,34800,HUN01,1,1,229,120,109,NA,NA,1.2,1,2,2.25,1,1,2,1,1,1,1,1,1,1,3,1,4,1,2,2,1,3
HUN,34800221,34800,HUN01,1,3,119,59,60,6.6111,18,1.8,1.2,1,1.5,2,1,3,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1
HUN,34800222,34800,HUN05,3,2,502,271,231,12.55,40,1,1.2,2.75,1.5,1,1,1,1,1,2,1,1,1,1,2,1,2,1,3,2,3,3
HUN,34800223,34800,HUN03,4,1,739,240,499,12.5254,59,1,1.6,2.25,2.25,1,1,1,1,1,1,1,2,2,2,3,2,3,1,3,2,2,2
HUN,34800224,34800,HUN05,3,3,272,162,110,10.2642,26.5,1.2,2.4,2.75,2.75,1,1,1,1,2,2,3,3,2,2,3,3,3,2,4,3,2,2
HUN,34800225,34800,HUN01,2,2,144,78,66,9,16,1.4,1.4,1.5,2.25,2,1,2,1,1,1,2,2,1,1,3,1,3,2,2,2,1,1
HUN,34800226,34800,HUN01,2,2,373,180,193,8.881,42,3.2,2.6,1.75,2.25,3,2,4,3,4,3,2,3,3,2,2,3,2,2,3,2,1,1
HUN,34800227,34800,HUN06,2,1,170,90,80,18.8889,9,2.8,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3
HUN,34800228,34800,HUN05,3,3,312,94,218,9.75,32,2.2,2,2,2.25,2,3,2,2,2,2,3,2,2,1,3,2,3,1,2,2,2,2
HUN,34800229,34800,HUN02,2,1,260,107,153,10.8333,24,1,1.2,2.5,2.75,1,1,1,1,1,2,1,1,1,1,3,2,3,3,3,2,3,2
HUN,34800230,34800,HUN05,5,2,476,205,271,7.5556,63,1.6,1,1,1.5,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1
HUN,34800231,34800,HUN06,2,1,503,279,224,11.3034,44.5,1.8,1.2,1.5,1.5,3,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1
HUN,34800232,34800,HUN01,1,2,115,52,63,8.2143,14,1.4,2.2,1.75,2.25,1,1,2,1,2,2,3,2,2,2,3,2,3,1,2,2,2,1
